attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
coherence,700,2.790025,0.74340042,,1.12856548031e-05,0.46289062,2026-07-01T11:05:01.915674+00:00
coherence,700,2.790025,0.72079027,0.85436987,1.12856548031e-05,0.46289062,2026-07-01T11:05:19.692280+00:00
coherence,710,2.829925,0.78582233,,1.08549507532e-05,0.46093750,2026-07-01T11:05:26.832783+00:00
coherence,710,2.829925,0.77522856,0.85429933,1.08549507532e-05,0.46093750,2026-07-01T11:05:44.601858+00:00
coherence,720,2.869825,0.79865729,,1.05111515456e-05,0.47070312,2026-07-01T11:05:52.807810+00:00
coherence,720,2.869825,0.63916516,0.85420428,1.05111515456e-05,0.47070312,2026-07-01T11:06:10.588723+00:00
coherence,730,2.909726,0.80892994,,1.02549339905e-05,0.40429688,2026-07-01T11:06:17.627164+00:00
coherence,730,2.909726,0.89794844,0.85406557,1.02549339905e-05,0.40429688,2026-07-01T11:06:35.401259+00:00
coherence,740,2.949626,0.77502125,,1.0086802483e-05,0.56250000,2026-07-01T11:06:44.202101+00:00
coherence,740,2.949626,0.78149903,0.85389198,1.0086802483e-05,0.56250000,2026-07-01T11:07:01.981594+00:00
coherence,750,2.989526,0.86511226,,1.00070880101e-05,0.41601562,2026-07-01T11:07:09.927271+00:00
coherence,750,2.989526,1.15911579,0.85376788,1.00070880101e-05,0.41601562,2026-07-01T11:07:27.720150+00:00
coherence,753,3.000000,0.79294226,0.85370112,1.00004430115e-05,0.86328125,2026-07-01T11:07:47.479561+00:00
